age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
70,14353.6,16915.1,41,no,1,no,4746.4,2.0,no
51,5556.05,41959.0,34,no,6,no,345.5,2.9,no
23,14486.14,31244.28,32,no,3,no,1623.4,2.4,yes
67,357.29,36231.94,24,no,1,no,4094.3,7.2,yes
33,14100.31,35065.79,9,no,8,no,2908.5,1.7,no
19,259.84,18755.38,14,no,6,no,331.5,9.0,no
63,4255.41,20178.57,45,yes,12,no,780.7,2.4,no
25,12967.25,21380.75,39,no,11,no,1191.5,5.8,yes
32,14332.88,39606.33,23,yes,18,no,2394.8,6.6,yes
38,8518.83,46592.03,48,no,20,no,3830.9,5.50938715643135,yes
20,11119.75,20465.74,10,no,12,yes,3927.7,7.7,yes
70,7504.65,21123.98,14,no,22,no,2604.4,4.2,no
30,8972.24,30825.22,45,no,21,yes,1925.4,2.4,yes
59,7743.86,29625.77,4,no,7,no,233.4,7.5,no
27,8232.92,42863.11,30,no,0,no,4787.7,7.1,yes
72,2323.4,6374.2,39,yes,11,no,2086.5,6.0,yes
40,2621.4,13708.99,36,no,18,no,13.7,7.5,no
52,221.43,18628.51,1,no,11,no,2482.1,8.9,yes
30,5185.52,1933.69,47,no,14,no,3212.8,8.7,no
54,5545.63,35307.55,20,yes,0,no,3587.8,9.8,yes
40,14162.12,30525.29,35,no,11,no,2210.3,3.0,no
24,9642.18,330.66,37,no,10,no,3714.7,3.4,yes
63,6518.68,49278.07,49,no,22,no,4975.8,8.9,yes
42,12327.21,21259.4,25,yes,12,no,4923.4,8.9,yes
64,14082.69,48425.36,48,no,8,no,411.0,9.1,no
52,10371.15,3292.27,30,no,11,no,1114.4,1.1,no
56,10933.84,34061.58,25,yes,3,no,201.0,7.2,yes
35,4914.04,38970.72,29,no,18,no,1149.7,3.8,no
46,8377.68,43835.6,19,no,11,yes,3250.3,9.2,yes
59,8018.69,10245.66,30,no,3,no,4638.2,2.4,no
50,3437.67,20029.17,37,no,19,no,3645.2,1.1,no
60,7727.63,25056.065000000002,11,no,10,no,1112.7,7.3,no
29,1584.11,25920.47,4,no,4,no,4497.5,9.3,yes
58,4204.84,4976.94,30,no,14,no,4378.5,7.3,no
69,6036.04,7129.41,48,no,15,no,2694.5,1.8,yes
28,9853.37,31810.14,10,no,6,no,3047.9,3.4,no
63,8459.82,34027.25,6,no,9,no,2015.4,8.3,no
47,4999.47,27955.71,48,no,15,yes,1648.6,6.1,yes
19,7468.145,43295.35,36,no,17,no,4715.3,8.1,yes
44,8075.58,40797.63,16,yes,5,no,4667.5,3.9,yes
59,2838.87,7400.24,24,yes,6,no,3952.4,7.8,yes
40,1778.08,16264.85,4,yes,20,no,4161.9,1.4,yes
65,13050.57,24434.13,12,yes,23,no,4108.4,1.5,yes
40,5887.24,40974.03,39,no,7,no,242.1,6.0,no
73,3173.62,10335.56,25,yes,8,no,170.0,4.0,yes
50,5870.07,124.18,6,no,12,no,2736.7,7.1,yes
18,4149.56,4404.98,48,no,0,no,1098.1,3.0,no
44,11365.95,49464.51,13,no,18,no,1405.8,3.1,no
21,6757.64,2254.38,25,no,15,no,1853.7,1.3,no
22,4714.82,5613.16,33,no,0,no,246.4,8.1,no
32,6883.65,41686.27,39,no,14,no,1193.1,5.6,no
63,3016.29,20721.34,19,no,10,no,1541.9,3.3,no
26,3013.14,37698.67,34,no,16,no,4848.7,2.2,no
49,4222.11,10406.59,30,no,4,no,3870.3,6.5,no
54,4479.8,12864.94,21,no,22,no,1262.1,1.1,no
28,1679.89,34123.29,24,no,15,no,2565.1,4.0,no
20,12602.65,29990.37,24,no,9,no,3750.1,9.5,yes
27,14428.72,22578.74,1,no,3,no,1552.1,2.8,no
65,11880.0,14769.93,13,yes,20,no,2072.6,9.6,yes
19,6030.15,15882.78,42,no,10,no,996.1,2.2,no
71,4475.0,43632.27,25,no,21,no,797.2,6.1,no
46,10905.52,16702.95,32,no,12,no,4809.7,8.7,yes
34,13593.43,44310.42,39,yes,3,no,208.2,4.2,no
57,5381.23,7093.8,29,no,1,no,1739.5,4.6,no
37,5174.47,39268.16,15,no,15,no,4053.6,9.0,yes
55,14131.9,25056.065000000002,48,no,23,no,1856.8,8.6,yes
49,5185.02,34248.88,40,no,13,no,2305.2,6.4,no
64,6985.03,23641.18,13,yes,23,no,4743.5,8.3,no
69,8209.66,38772.77,15,no,9,no,1842.3,3.4,no
29,4613.31,11074.18,42,no,15,no,4382.5,6.5,no
24,5676.57,21860.49,27,yes,6,no,2500.6287832408643,7.5,yes
33,1966.83,12128.82,17,no,0,no,2500.9,9.1,no
22,9998.17,35681.04,19,no,11,no,4787.4,1.4,no
31,5746.91,43380.27,12,no,14,no,880.1,9.7,yes
56,7512.23,25631.41,10,no,14,no,2445.6,1.6,no
37,2670.27,3144.29,48,no,7,no,2186.1,6.5,no
59,7468.145,32497.28,33,yes,9,no,2498.7,8.5,yes
51,10686.45,9160.77,16,no,4,no,2234.4,7.2,no
45,14329.46,21183.51,16,yes,4,no,118.6,6.9,yes
18,3127.79,17363.53,9,no,11,no,412.7,2.0,no
43,2424.02,49453.12,16,no,15,no,2775.9,4.8,no
41,3870.43,45516.06,1,no,22,no,1827.0,7.2,no
21,1096.92,25056.065000000002,29,no,8,no,4057.5,5.8,yes
26,9748.15,7164.93,5,no,15,no,4225.6,4.5,yes
52,13824.12,25056.065000000002,21,no,4,no,2754.9,1.5,no
26,9132.21,26499.16,15,no,0,no,270.0,5.5,no
41,2892.67,7875.84,27,yes,6,no,4397.0,10.0,yes
57,1074.76,33809.16,30,no,12,no,4678.9,3.8,yes
30,11717.64,48592.53,46,no,18,no,1090.8,5.2,no
66,14193.6,752.82,9,no,18,no,2373.6,8.4,no
58,5169.68,46450.11,49,no,13,no,4701.0,9.2,yes
58,6040.41,34615.69,44,no,15,no,808.3,7.0,no
70,4670.53,33018.53,46,no,20,no,4823.0,4.1,yes
65,12475.62,22335.48,43,no,1,no,366.7,4.1,no
45,12223.69,48978.38,40,no,8,yes,2209.5,3.1,yes
47,5533.95,17896.76,35,no,20,no,1310.2,5.50938715643135,no
69,4962.91,12420.9,7,no,16,no,3575.6,2.5,yes
31,11167.85,21762.13,29,yes,0,no,4931.9,2.3,yes
56,4719.04,30631.43,39,no,19,no,2119.7,8.3,no
23,13941.52,6929.79,31,no,7,no,3477.9,5.2,yes
69,10466.52,28363.26,32,no,19,no,984.0,8.2,yes
47,13886.99,27881.95,6,no,12,yes,1267.3,8.4,yes
56,13062.16,21203.66,24,no,3,no,740.0,4.6,no
46,14077.36,48093.46,47,no,9,no,2324.8,5.4,yes
40,2520.02,43648.35,34,yes,16,yes,3219.6,3.3,yes
33,4112.28,22741.43,42,no,16,no,1744.7,4.5,no
63,2248.82,46227.88,6,no,4,no,3326.2,7.7,no
68,3705.79,10480.13,33,no,8,no,1992.8,5.1,no
53,12754.86,21587.27,7,no,8,no,4298.5,3.8,no
20,9863.15,21067.13,27,no,19,no,3744.1,9.0,yes
65,1039.27,25376.35,37,no,23,no,3806.4,8.8,yes
38,477.99,6891.58,26,no,16,yes,2618.2,3.4,yes
48,7571.33,21735.13,37,no,20,yes,1319.7,1.2,yes
37,13672.84,19689.82,42,yes,0,no,798.9,7.1,yes
49,4099.14,36557.33,39,yes,19,no,15.0,8.7,no
61,4272.77,23420.56,25,yes,20,no,3650.1,7.7,yes
70,3804.34,28598.25,3,no,12,no,3452.3,7.6,yes
24,13685.72,34786.8,41,no,1,no,1492.8,5.8,yes
24,155.47,13107.59,8,yes,9,no,4182.1,4.9,yes
53,817.36,21728.65,14,no,21,no,1082.1,9.8,no
55,13899.15,15909.29,13,no,16,no,50.9,4.0,no
38,11961.32,40772.69,38,no,0,no,4301.2,4.3,yes
73,2131.19,18391.44,39,no,9,yes,1693.3,2.7,yes
35,14258.41,26855.01,28,no,21,no,48.8,6.8,no
43,11552.57,15578.77,2,yes,2,no,3919.6,3.8,yes
27,11532.62,29739.62,33,no,12,no,1796.5,2.2,no
53,5420.28,35311.72,30,no,0,no,3947.0,4.7,no
42,5948.97,5913.84,26,no,15,no,708.2,9.5,no
23,9536.84,35033.84,1,no,1,no,3907.7,5.2,no
66,14484.44,29415.52,15,yes,22,no,3534.0,4.1,yes
66,12508.76,44870.02,6,no,4,no,4645.5,2.1,no
38,41.96,1867.91,2,no,1,no,1570.3,2.7,no
35,12374.73,14100.88,2,no,12,no,1160.7,5.2,no
71,11114.11,15803.99,9,no,16,no,4916.1,7.5,yes
29,13388.57,10937.95,44,no,10,no,104.4,5.0,no
62,7922.62,44530.85,49,no,1,no,3987.2,1.0,no
69,1741.66,23241.53,34,no,20,no,1141.7,4.0,no
57,13584.08,32711.74,12,no,13,no,2538.0,1.8,no
31,470.53,12489.8,41,no,23,no,919.9,9.6,no
19,10421.72,17793.56,26,no,2,no,230.3,6.1,no
69,13689.16,9565.6,17,no,9,no,3428.7,3.6,yes
73,7039.24,38908.94,45,yes,2,no,1526.5,3.4,no
66,3879.95,16072.86,25,yes,6,no,3646.6,4.6,yes
25,10546.0,41101.44,34,no,11,no,1350.0,8.4,yes
42,4376.43,27193.03,46,no,15,no,645.6,5.5,no
24,6553.52,17128.09,36,yes,14,no,1832.8,3.2,yes
55,11980.55,25489.41,49,no,23,no,946.6,5.3,no
53,8017.45,29305.72,35,no,12,no,1246.3,1.8,no
26,10208.82,25056.065000000002,12,no,16,no,2163.4,2.9,no
36,14122.6,16306.89,34,no,23,no,4325.9,6.0,no
28,3238.11,28898.04,42,no,6,yes,376.3,1.3,yes
67,14277.39,3966.45,28,no,19,no,3391.7,6.5,yes
51,13023.27,19125.12,20,no,5,no,2559.6,7.7,yes
46,8626.9,30991.4,25,no,0,no,66.3,6.1,no
39,5031.84,24289.46,44,no,5,no,3323.3,8.2,no
21,6467.13,17210.95,46,no,6,no,1759.2,4.2,no
51,2994.62,36022.14,30,no,2,no,1250.9,3.7,no
72,3871.61,41484.71,10,no,13,no,1756.7,9.9,yes
73,7826.04,12532.95,49,no,18,no,690.9,7.3,no
58,259.76,45012.33,18,no,14,no,1576.5,9.0,no
40,7921.75,9366.04,20,no,21,no,4528.5,6.7,yes
62,7744.77,43199.53,47,no,8,yes,2256.6,7.0,yes
43,10929.31,3321.62,12,no,17,no,2500.6287832408643,4.2,yes
21,7848.36,31460.39,39,no,19,no,842.2,6.8,no
64,14083.2,1547.85,4,no,9,no,1449.7,3.9,yes
53,1451.07,36738.56,13,no,13,no,3743.2,8.6,yes
30,3039.29,864.97,39,no,2,no,936.7,9.3,yes
45,9151.08,25056.065000000002,5,no,18,no,3650.3,3.4,no
40,3092.16,3101.79,5,no,14,no,1780.8,5.1,no
36,13264.74,1888.3,49,no,1,no,1761.5,3.9,yes
42,13940.29,44787.62,6,no,9,no,1544.6,8.5,no
34,10600.77,41895.94,21,no,21,no,4779.2,4.9,no
22,2857.12,21283.06,25,no,18,no,559.5,4.1,no
59,13011.92,20224.96,25,no,16,no,4103.6,1.2,no
20,6517.99,2952.35,47,no,23,yes,4729.4,1.9,yes
70,7202.82,30541.04,15,no,13,no,1373.7,4.0,no
53,3147.66,34485.54,2,no,13,no,124.0,9.6,no
64,12762.34,28069.02,4,yes,16,no,2694.3,6.6,yes
71,3687.25,25322.57,42,no,3,no,961.8,1.0,no
50,7468.145,44805.97,24,no,9,yes,4757.0,5.7,yes
53,6588.51,35073.53,9,no,5,no,3886.6,1.6,no
40,11756.99,34008.35,36,no,19,no,1358.5,2.3,no
66,6493.41,8849.93,46,no,23,no,4551.8,9.3,yes
32,4309.47,36989.54,46,no,0,no,1823.6,1.7,no
39,14318.34,24287.84,23,no,17,no,1774.7,2.8,yes
25,12987.27,42422.98,35,no,12,no,3681.5,4.5,no
54,9010.9,9032.18,3,no,11,no,1960.0,7.7,no
55,1142.98,28649.49,7,no,3,no,4150.2,1.4,no
46,10861.23,27197.58,25,no,17,no,1331.1,9.5,yes
39,14096.05,605.19,9,no,3,yes,1250.7,6.5,yes
74,14477.1,49613.39,20,no,21,yes,2043.3,9.7,yes
19,12749.86,41996.09,44,no,12,no,454.8,3.0,no
62,434.44,27078.24,34,no,7,no,1500.3,5.3,no
70,3809.74,19962.06,25,no,1,no,4985.0,5.4,no
22,3161.34,41354.6,13,no,11,no,1705.1,3.5,no
32,1094.79,22560.01,38,no,13,no,1386.2,4.4,no
28,5145.15,19653.69,35,no,14,no,1266.8,1.3,no
22,9105.32,42118.62,5,no,7,no,3888.3,6.9,yes
62,1100.19,46665.96,17,yes,16,no,1902.2,7.5,no
69,6816.43,19852.55,8,no,13,no,2924.2,3.8,yes
58,13422.29,44118.76,6,yes,14,yes,2842.9,1.3,yes
37,6382.49,24670.3,12,no,11,no,4843.0,5.0,no
45,12530.45,11736.81,17,no,17,no,4670.4,8.1,no
42,14837.48,43637.03,26,no,10,no,4463.1,2.5,yes
53,7424.92,35873.96,14,no,11,no,4285.9,7.6,yes
60,13410.64,22859.35,32,no,23,no,2237.7,3.7,yes
21,1812.89,33232.83,44,no,5,yes,2033.8,7.2,yes
41,11336.46,27757.79,9,no,11,no,2061.8,5.4,no
58,1770.2,25056.065000000002,47,no,9,no,134.8,7.8,no
41,14418.86,33279.84,33,no,15,yes,2500.6287832408643,8.4,yes
41,3523.13,25056.065000000002,29,yes,5,no,203.7,8.9,yes
63,11041.47,10624.8,31,no,4,no,1612.2,9.6,yes
58,10047.58,45128.83,19,no,19,no,2349.7,7.8,yes
43,6365.48,48860.12,30,no,6,no,3216.7,6.6,no
32,7175.79,20069.85,48,no,3,no,4725.7,6.6,no
29,10548.14,38313.76,45,no,21,no,1122.3,7.3,no
20,13657.2,44689.75,25,no,5,no,4332.0,8.8,yes
64,12721.68,6574.48,23,no,4,no,266.2,7.9,yes
30,7757.88,47428.77,41,no,5,no,3591.1,5.6,yes
23,7468.145,14866.23,24,no,23,no,61.1,5.50938715643135,yes
68,5530.32,45636.48,43,no,17,no,2500.6287832408643,4.6,no
35,4564.03,38510.25,14,no,3,no,2500.6287832408643,3.6,yes
35,14640.06,33673.82,6,no,5,no,373.3,2.0,no
56,9315.52,23749.3,26,no,7,no,741.7,5.50938715643135,no
52,14455.03,45963.61,13,no,19,no,1292.6,6.6,no
54,1593.65,33204.53,18,no,0,no,2500.6287832408643,9.1,no
34,11199.82,16709.62,18,no,17,no,1357.9,8.8,yes
27,11614.59,31071.06,11,yes,23,no,3972.6,9.3,yes
34,14850.27,6093.44,27,no,18,no,1835.2,2.2,no
71,10168.71,24981.36,43,no,3,no,4441.8,7.4,yes
18,10341.39,14663.88,2,no,4,no,2500.6287832408643,4.1,no
30,9126.56,12767.47,3,no,1,yes,4371.5,4.5,yes
59,8257.23,47721.18,9,no,16,no,611.8,3.0,no
22,3903.63,9239.3,18,no,12,no,3962.9,4.7,no
32,9177.76,5198.8,12,no,15,no,1041.6,6.5,no
71,13165.95,1017.99,45,no,19,no,1644.3,8.1,no
44,13247.5,10462.94,30,no,8,no,4542.1,4.3,no
74,925.72,22832.86,40,no,16,no,3416.5,7.0,yes
64,512.17,6178.49,7,yes,8,no,1241.6,6.4,no
39,7907.03,8232.27,10,no,5,yes,3922.8,9.6,yes
56,6364.69,34691.12,2,no,19,no,1440.2,1.7,no
20,10479.44,49341.97,11,no,15,no,4646.4,6.8,yes
35,1346.86,28258.42,13,no,11,no,1273.4,6.0,no
66,14892.23,2680.8,49,no,14,no,3248.7,8.0,yes
41,6614.34,38341.87,1,no,4,no,1603.7,2.3,no
67,13009.04,35618.28,20,no,2,no,2808.3,6.2,no
23,5748.35,49750.54,34,no,10,no,3389.8,5.3,no
50,14688.38,30881.4,11,no,0,no,1294.4,8.5,no
71,8453.54,32667.99,34,no,17,no,2500.6287832408643,6.2,no
22,14310.75,11250.47,28,no,7,no,340.0,6.1,yes
26,10778.12,28336.3,43,yes,3,no,1416.0,1.8,no
33,6732.9,11849.36,6,no,6,no,4983.3,7.8,yes
50,7740.52,15733.46,24,no,19,no,3379.8,2.1,yes
72,6183.14,11160.22,13,no,19,yes,4906.0,3.3,yes
71,3017.15,48776.99,34,no,15,no,2727.2,9.2,yes
60,5753.4,47782.6,2,no,7,no,77.0,9.2,no
27,1249.37,38039.82,48,no,4,no,2500.9,7.5,no
24,5712.28,46320.41,33,yes,11,no,3288.1,2.3,no
34,3109.22,11212.53,30,yes,7,no,3021.1,3.9,yes
72,459.89,9029.74,21,no,17,no,1610.7,5.2,no
41,7962.14,4507.08,1,no,10,yes,2804.5,1.6,yes
53,11763.56,36061.52,20,no,21,no,1749.6,9.9,yes
46,7508.34,19252.46,28,no,8,no,3710.4,9.3,yes
48,7468.145,34480.79,31,no,4,no,3827.5,8.5,no
31,9664.27,39341.78,5,no,6,no,3979.4,5.8,yes
45,944.86,13372.35,44,no,23,no,610.6,1.2,no
37,7468.145,32253.63,40,no,15,no,1353.3,5.5,no
64,6718.09,3135.49,39,no,5,no,2235.1,2.7,no
30,7739.75,11346.01,18,yes,6,no,2845.5,9.1,yes
20,4680.59,13278.34,33,yes,12,no,2520.9,9.2,yes
62,10372.16,895.45,41,no,6,no,964.0,1.4,no
39,9518.64,5888.97,10,no,1,no,1641.4,4.7,no
56,3469.37,5622.02,24,no,21,no,193.9,5.1,yes
51,14228.28,20073.77,32,no,15,no,3924.9,1.9,yes
48,5073.11,44831.67,13,no,21,no,840.4,2.9,no
50,3800.93,46992.1,24,no,23,no,4476.7,9.8,yes
33,12078.76,16372.81,10,no,12,no,895.6,1.0,no
61,7324.07,47331.87,31,no,8,no,4215.0,1.2,no
69,7782.57,7734.58,23,no,3,no,2238.9,2.7,no
20,8349.49,42811.12,37,no,0,no,2257.0,4.2,no
46,2098.98,30029.27,3,no,14,no,4386.9,9.9,yes
38,14964.88,43825.75,36,no,13,no,2915.0,2.7,no
68,10622.48,18617.15,32,no,16,no,4790.1,4.7,yes
37,10099.5,7609.53,47,no,23,no,4213.7,9.7,yes
23,14273.74,40722.93,44,no,2,no,2145.7,2.1,yes
38,3660.14,8717.81,37,no,11,no,1579.3,2.1,no
68,7615.67,44521.44,28,no,14,no,2614.5,8.9,yes
64,4766.07,32328.63,21,no,17,no,2754.2,3.2,no
54,8808.68,33596.5,36,no,11,no,90.8,5.5,no
38,3774.24,14251.89,25,no,5,yes,3902.1,4.6,yes
30,13692.45,18912.26,25,yes,16,no,1519.7,7.5,yes
64,11966.72,31790.17,40,no,21,no,1582.9,9.0,no
65,12096.14,33396.88,36,no,2,no,1105.9,5.2,no
35,10395.43,47371.32,45,no,23,no,414.9,5.50938715643135,no
51,5318.22,41364.42,3,no,11,no,4070.1,5.3,no
56,9730.12,31108.19,26,yes,7,no,4397.4,8.8,yes
58,1818.86,21617.25,36,yes,13,no,1233.5,6.6,yes
35,3682.08,31946.04,42,no,2,no,4119.1,6.5,no
69,1241.19,11133.63,34,no,6,no,2864.4,2.5,no
47,4911.89,25056.065000000002,41,no,21,no,4437.6,7.1,yes
53,5596.84,39793.34,4,no,2,no,2500.6287832408643,2.5,no
65,1635.77,18674.96,39,no,18,no,4778.8,5.0,no
46,5054.03,47692.83,7,no,6,no,200.6,5.9,no
44,3111.05,30634.33,11,no,8,no,976.7,7.9,no
57,9179.44,2227.17,32,no,4,no,4833.3,2.7,no
41,13699.26,29335.09,18,no,12,no,4121.6,7.2,yes
44,4433.36,21231.66,32,no,22,no,2310.3,8.8,yes
29,14010.03,47460.68,30,no,18,no,4628.6,7.6,yes
42,8334.2,30799.89,29,no,19,no,2965.2,7.5,no
66,9420.67,26657.08,22,yes,17,no,2762.7,3.4,no
35,13662.38,40007.19,49,no,12,no,796.1,8.9,yes
27,5124.32,7505.1,35,yes,1,no,2544.1,1.6,yes
56,3174.08,9670.83,18,yes,18,no,2843.8,7.4,no
22,7296.91,14917.02,18,no,11,no,4203.4,4.8,no
24,4615.1,9425.94,28,no,15,no,2500.6287832408643,8.9,no
29,12357.22,36557.97,3,no,8,no,3549.1,8.8,no
62,6572.34,4804.35,47,yes,4,no,551.1,7.7,no
24,7980.42,9539.75,13,no,11,no,4837.5,1.4,no
68,10764.39,30538.71,21,no,8,no,4345.0,8.6,no
30,12147.61,14237.13,4,no,8,no,2933.4,1.7,no
58,3876.29,10673.28,38,no,17,no,2396.4,1.4,no
34,7304.67,31541.01,28,no,14,no,1420.7,8.3,yes
67,11544.86,44454.67,1,yes,10,no,3676.3,9.2,yes
26,12148.18,47229.34,11,no,7,no,4208.9,7.4,yes
20,1898.07,5907.42,42,no,17,no,2536.0,7.6,yes
34,7468.145,29034.94,15,no,23,no,1927.2,7.6,no
37,1156.24,37428.67,29,no,20,no,3758.6,6.7,yes
32,11177.79,46890.18,17,no,3,no,2409.8,1.9,yes
29,13117.05,30594.8,25,no,5,yes,4302.9,5.8,yes
69,14103.26,42799.29,8,no,16,no,1220.0,2.2,no
32,12681.68,13908.95,35,no,19,no,2021.3,8.6,yes
23,13753.59,40743.31,17,no,14,no,124.5,9.8,no
44,5915.84,35519.5,46,no,16,no,48.7,7.1,no
26,1583.34,23709.59,44,no,23,no,1711.4,4.3,no
54,11626.46,31975.03,24,no,15,no,2531.4,6.4,yes
66,6201.32,45167.17,14,no,23,no,2599.9,4.7,no
40,12989.11,11258.67,8,no,12,no,4292.4,5.50938715643135,no
43,13494.04,39526.23,1,no,1,no,3530.0,7.2,yes
54,6073.8,11785.78,31,no,23,no,520.2,5.6,no
63,14971.23,16044.8,14,no,6,no,525.3,6.1,no
20,8698.23,18958.93,22,no,15,no,4957.3,7.2,yes
49,12367.47,22060.22,30,yes,12,no,4298.8,6.2,yes
43,8581.99,23244.12,2,no,10,yes,1114.2,1.6,yes
62,5162.65,14646.75,32,yes,18,no,3773.4,1.6,yes
29,5320.85,27593.7,30,no,19,no,3614.8,2.5,no
23,6787.54,43671.65,43,no,14,no,1443.3,7.9,no
37,142.63,43925.2,43,no,2,no,787.6,1.1,no
72,7063.18,37002.2,27,yes,6,no,2082.3,8.3,no
55,8804.89,34638.59,42,yes,16,no,2016.2,5.5,yes
50,4149.49,6215.41,40,no,8,no,4881.6,7.5,yes
36,11809.15,33634.23,16,yes,5,no,4332.7,8.6,yes
64,4749.77,2886.79,24,no,14,no,2269.3,9.5,no
47,9774.05,46864.56,21,no,4,no,1104.6,7.3,yes
67,4785.01,38914.65,18,no,23,no,4558.5,1.3,no
18,3110.73,4350.72,25,no,11,no,2705.5,7.2,yes
50,6852.41,32027.44,34,no,10,no,3741.8,2.2,yes
24,10895.91,17913.43,39,no,11,no,3070.5,8.8,yes
72,7468.145,38851.63,28,no,0,no,1529.4,7.0,no
60,14842.78,43254.8,17,no,14,no,2469.0,5.5,yes
35,14225.38,33353.03,3,no,21,no,2485.4,4.6,yes
27,1383.74,45350.42,41,no,11,no,850.0,2.2,no
71,4141.26,21756.11,4,yes,10,no,4334.4,5.6,yes
57,2294.3,7559.76,25,no,2,no,229.6,6.4,no
74,8478.64,1331.99,29,no,19,no,4854.1,3.4,no
64,4156.17,3951.8,49,no,21,no,3512.0,1.0,no
63,13803.0,5963.82,40,no,11,no,2901.1,6.6,yes
42,13102.51,39360.63,34,no,11,no,59.5,5.50938715643135,no
45,6360.66,1948.63,2,no,9,no,1607.7,3.9,no
32,7468.145,25056.065000000002,38,no,1,no,2500.6287832408643,4.6,no
31,7468.145,9416.11,48,no,10,no,1580.2,7.3,no
66,11368.35,10659.07,17,no,9,no,2089.7,1.9,no
23,6930.07,33784.85,49,yes,5,no,1558.2,7.5,yes
38,38.53,33825.3,21,yes,2,no,3576.8,3.4,yes
74,6602.84,6699.91,34,no,15,no,1144.9,7.6,no
55,6276.31,8333.35,21,no,18,no,2003.0,9.8,yes
21,5088.67,9454.2,47,no,4,no,1358.4,4.3,no
22,5290.58,43875.93,17,no,3,no,835.0,8.5,no
21,4913.65,14873.07,17,no,2,no,3878.8,7.7,yes
65,9967.32,31961.99,5,no,15,no,2473.6,5.2,no
44,10729.22,46129.61,47,no,14,no,2494.1,8.1,yes
46,12977.68,40485.6,25,no,1,no,1743.8,3.9,yes
48,3259.28,41093.44,26,no,23,no,2805.6,2.7,yes
28,2962.01,36323.44,47,no,17,no,3932.4,4.7,yes
69,10832.89,10168.99,7,yes,8,no,367.4,8.9,no
55,4691.29,45500.52,1,yes,17,no,71.8,9.8,yes
24,12464.44,32623.68,33,no,6,no,1733.0,8.2,no
23,14405.67,24927.15,25,no,20,no,787.9,2.5,no
28,1668.78,35375.98,49,yes,23,no,4760.4,6.4,yes
53,4282.18,10379.17,31,no,6,no,1580.4,3.5,no
71,11703.02,38137.46,16,no,9,yes,4661.1,4.2,yes
62,14634.05,23646.11,40,no,8,yes,1215.8,3.2,no
42,2447.3,39840.59,16,no,1,yes,1114.5,7.8,yes
34,8741.7,40863.05,40,no,16,no,3530.9,3.9,no
71,13240.07,45394.79,18,no,16,no,2325.9,5.6,no
70,6557.35,8858.15,10,no,22,no,1633.5,1.2,no
70,8243.43,49963.96,48,no,12,no,1449.5,5.1,yes
21,7468.145,8665.43,31,yes,10,no,3168.9,4.9,no
18,9575.77,5047.42,25,no,16,no,2988.8,3.7,yes
34,5931.35,36389.31,47,no,21,no,2474.8,2.2,no
74,3340.28,8003.06,41,no,10,no,3826.9,3.2,no
49,7999.77,4064.77,6,no,20,no,4765.8,6.8,no
50,701.38,44989.6,31,no,21,no,890.8,3.1,no
69,11993.23,46609.53,30,no,13,no,3744.8,1.8,yes
27,7924.33,5900.18,21,no,22,no,1349.5,8.0,no
51,4898.84,34785.73,6,no,3,no,765.6,6.4,no
38,6658.75,12620.74,25,no,16,yes,3782.8,3.7,yes
27,10911.18,5020.05,44,no,14,no,3034.4,7.4,yes
70,2447.09,30895.03,1,no,23,no,4773.1,6.3,no
71,14478.65,14224.27,24,no,8,no,2118.8,9.7,no
71,3811.87,25216.69,41,no,14,no,1605.7,2.2,yes
61,9384.68,12420.6,37,no,20,no,1769.5,2.8,yes
66,9069.59,8515.17,49,no,15,no,4473.2,8.4,yes
25,2836.23,18597.43,17,no,11,no,4778.0,1.8,yes
26,9677.56,38618.38,25,no,4,no,1984.7,5.7,yes
66,927.98,24369.86,26,no,11,no,3147.4,8.9,no
40,7468.145,42417.76,7,no,10,no,3457.4,8.5,no
72,11790.64,12000.09,1,no,10,no,1119.8,2.1,no
70,1251.16,42885.08,13,no,11,no,3835.7,1.4,no
56,9684.66,8033.81,22,no,2,no,3142.4,1.3,no
54,4723.75,46065.7,46,no,6,no,4960.5,2.8,yes
39,6252.14,16278.27,21,no,12,no,2452.1,3.9,no
27,9937.77,46460.5,46,no,9,no,3833.0,3.8,yes
68,1091.93,14137.18,23,yes,18,no,2628.5,9.9,yes
22,14182.37,6282.57,37,yes,8,yes,3742.5,4.5,yes
55,8688.8,34792.2,30,no,19,no,4075.7,7.0,yes
41,8917.41,47319.12,10,yes,8,no,1038.9,4.7,no
45,2247.9,23475.43,1,yes,2,no,1804.1,7.9,yes
62,5227.41,37208.75,48,no,4,no,2805.0,3.5,no
67,12904.45,4057.64,47,no,13,no,1057.9,6.2,no
55,3163.86,16982.03,25,no,0,no,4986.7,2.4,no
63,14342.8,46906.84,25,no,9,yes,3834.0,7.2,yes
27,5871.24,23463.23,25,yes,4,no,2500.6287832408643,2.8,yes
42,7472.44,11789.36,13,no,18,no,3741.3,1.1,yes
62,3601.58,35435.68,29,no,15,no,3673.6,2.9,yes
46,6325.81,41729.26,8,no,5,no,542.9,9.3,no
70,13996.98,33289.54,33,yes,14,no,2790.5,2.6,yes
24,4270.13,35124.03,46,yes,19,no,744.7,7.7,no
19,11783.4,18929.71,43,no,15,no,3718.6,6.6,yes
50,6095.12,27890.8,19,no,15,yes,1374.1,1.1,yes
